timestamp,current_price,forecast_price,forecast_change_pct,timesfm_direction,trade_idea,confidence,entry,stop_loss,take_profit,rsi,macd,macd_signal,atr,support,resistance
2026-06-17T17:31:22,4347.7998046875,4345.7421875,-0.0473254813913377,neutral,NO TRADE,0,4347.7998046875,,,48.07266792316418,0.7170212910577902,2.822872908840212,13.002403775438047,4321.60009765625,4391.5
2026-06-17T17:44:55,4345.39990234375,4343.10888671875,-0.0527227798703707,neutral,NO TRADE,0,4345.39990234375,,,46.65466252940614,0.5255760898471635,2.784583868598087,13.066682514277334,4321.60009765625,4391.5
2026-06-17T17:52:12,4348.39990234375,4346.42431640625,-0.0454324804955306,neutral,NO TRADE,0,4348.39990234375,,,48.44081609003152,0.7648923291626488,2.832447116461184,13.095281844634476,4321.60009765625,4391.5
2026-06-17T18:10:56,4343.60009765625,4340.798828125,-0.06449188388133448,neutral,NO TRADE,0,4343.60009765625,,,45.59853484049655,-0.17150655464411102,2.184435050331321,12.327756232166964,4321.60009765625,4391.5
